id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
6385,Female,24,1,7,0,< 1 Year,No,2630,152,227,0
6386,Male,37,1,28,0,1-2 Year,Yes,37060,124,242,0
6387,Male,28,1,28,1,< 1 Year,No,40947,152,86,0
6388,Male,30,1,46,1,< 1 Year,Yes,27272,152,10,0
6389,Male,62,1,28,0,1-2 Year,Yes,31259,26,178,0
6390,Male,79,1,28,1,1-2 Year,No,60529,26,283,0
6391,Male,46,1,28,0,> 2 Years,Yes,38602,26,274,0
6392,Male,24,1,36,1,< 1 Year,No,32521,151,191,0
6393,Male,53,1,7,0,> 2 Years,Yes,36171,26,200,0
6394,Male,31,1,46,1,< 1 Year,No,2630,11,184,0
6395,Male,57,1,50,0,1-2 Year,Yes,35170,8,51,0
6396,Female,44,1,28,0,> 2 Years,Yes,38891,124,204,0
6397,Female,39,1,34,0,1-2 Year,Yes,30913,124,143,0
6398,Male,53,1,8,0,1-2 Year,No,36868,26,52,0
6399,Female,27,1,28,0,< 1 Year,Yes,30703,124,171,0
6400,Female,35,1,8,1,1-2 Year,No,34492,152,265,0
6401,Male,23,1,16,1,< 1 Year,No,37022,152,267,0
6402,Female,26,1,28,1,< 1 Year,No,27643,151,188,0
6403,Female,25,1,47,0,< 1 Year,No,31156,152,298,0
6404,Male,45,1,48,0,1-2 Year,Yes,2630,154,292,1
6405,Female,52,1,47,1,1-2 Year,No,30325,16,78,0
6406,Male,45,1,28,0,1-2 Year,Yes,41350,26,272,0
6407,Male,62,1,36,1,1-2 Year,No,2630,152,218,0
6408,Male,23,1,41,0,< 1 Year,Yes,41347,151,224,0
6409,Female,41,1,28,0,1-2 Year,Yes,37247,26,106,0
6410,Female,47,1,38,0,1-2 Year,Yes,2630,124,30,1
6411,Male,23,1,44,0,< 1 Year,Yes,2630,151,123,0
6412,Male,69,1,23,1,1-2 Year,No,2630,124,219,0
6413,Male,40,1,26,0,> 2 Years,Yes,29967,124,138,0
6414,Male,79,0,30,0,1-2 Year,No,2630,26,235,0
6415,Male,45,1,28,0,1-2 Year,Yes,39321,26,148,1
6416,Female,42,1,22,1,1-2 Year,No,23975,26,160,0
6417,Male,37,1,32,1,1-2 Year,No,2630,124,256,0
6418,Male,25,1,15,0,< 1 Year,Yes,42453,152,138,0
6419,Female,70,1,33,0,1-2 Year,Yes,2630,26,217,1
6420,Female,23,1,36,0,< 1 Year,No,25367,152,60,0
6421,Male,64,1,50,1,1-2 Year,No,37189,124,276,0
6422,Female,21,1,3,0,< 1 Year,Yes,20910,156,27,0
6423,Male,23,1,21,1,< 1 Year,No,31144,152,229,0
6424,Female,47,1,37,1,1-2 Year,No,28336,152,177,0
6425,Male,25,1,29,0,< 1 Year,Yes,37307,160,243,0
6426,Female,26,1,2,1,< 1 Year,No,28241,152,30,0
6427,Male,23,1,50,0,< 1 Year,Yes,26643,152,240,0
6428,Female,26,1,35,0,< 1 Year,No,32954,152,130,0
6429,Male,24,1,3,1,< 1 Year,No,35953,152,98,0
6430,Female,31,1,6,1,< 1 Year,No,26180,152,44,0
6431,Female,58,1,8,0,1-2 Year,Yes,2630,124,174,0
6432,Female,76,1,37,0,1-2 Year,Yes,30861,154,59,0
6433,Female,47,1,28,0,1-2 Year,Yes,48254,26,272,0
6434,Female,65,1,48,0,1-2 Year,Yes,2630,26,254,0
6435,Male,23,1,15,1,< 1 Year,No,27078,151,29,0
6436,Male,56,1,28,0,1-2 Year,Yes,37738,124,73,0
6437,Male,36,1,15,1,1-2 Year,No,28554,122,104,0
6438,Female,38,1,8,1,1-2 Year,Yes,22690,26,192,0
6439,Male,53,1,8,0,1-2 Year,Yes,31075,26,14,0
6440,Male,28,1,22,1,< 1 Year,No,34038,152,18,0
6441,Female,56,1,0,1,1-2 Year,No,2630,24,248,0
6442,Female,26,1,28,1,< 1 Year,No,55617,152,298,0
6443,Male,57,1,29,0,1-2 Year,Yes,2630,124,174,0
6444,Male,33,1,28,0,< 1 Year,Yes,34885,29,112,0
6445,Male,27,1,32,1,< 1 Year,No,30400,152,153,0
6446,Male,78,1,28,0,> 2 Years,Yes,38041,122,227,1
6447,Male,48,1,12,0,1-2 Year,Yes,2630,157,191,1
6448,Male,54,1,33,0,1-2 Year,No,2630,124,263,0
6449,Male,23,1,29,1,< 1 Year,No,39780,152,118,0
6450,Male,24,1,36,0,< 1 Year,No,31079,159,113,0
6451,Female,51,1,50,0,1-2 Year,Yes,33012,152,133,0
6452,Female,55,1,8,0,1-2 Year,Yes,40590,26,214,0
6453,Male,35,1,41,0,1-2 Year,Yes,31580,163,148,0
6454,Female,72,1,28,1,> 2 Years,Yes,25946,26,60,0
6455,Male,21,1,25,0,< 1 Year,Yes,36714,160,96,0
6456,Female,50,1,41,0,1-2 Year,Yes,23290,12,263,0
6457,Female,23,1,28,0,< 1 Year,Yes,45121,152,111,1
6458,Male,21,1,27,0,< 1 Year,Yes,33637,160,184,0
6459,Female,23,1,6,1,< 1 Year,No,22409,152,61,0
6460,Male,24,1,15,1,< 1 Year,No,33875,152,274,0
6461,Female,76,1,28,0,1-2 Year,Yes,52490,124,244,0
6462,Female,41,1,28,0,1-2 Year,Yes,21152,157,251,0
6463,Male,49,1,30,0,1-2 Year,Yes,19799,152,196,0
6464,Female,20,1,47,0,< 1 Year,Yes,28207,160,169,0
6465,Female,23,1,6,1,< 1 Year,No,28748,152,79,0
6466,Male,22,1,17,1,< 1 Year,No,2630,26,165,0
6467,Female,36,1,49,1,1-2 Year,Yes,27351,124,41,0
6468,Female,23,1,36,1,< 1 Year,No,30513,152,224,0
6469,Male,46,1,43,1,1-2 Year,No,31809,124,179,0
6470,Male,30,1,28,0,< 1 Year,Yes,66901,26,216,0
6471,Male,48,1,28,0,1-2 Year,Yes,33753,124,62,1
6472,Male,41,1,26,0,1-2 Year,Yes,35408,120,276,0
6473,Male,25,1,28,1,< 1 Year,No,50988,152,243,0
6474,Male,36,1,46,1,1-2 Year,No,25463,124,115,0
6475,Male,41,1,28,0,1-2 Year,Yes,35149,124,62,0
6476,Female,23,1,3,0,1-2 Year,Yes,31935,124,184,1
6477,Female,70,1,11,0,1-2 Year,Yes,2630,156,138,0
6478,Female,32,1,30,0,< 1 Year,No,24730,152,208,0
6479,Female,30,1,29,1,< 1 Year,No,29276,124,298,0
6480,Female,20,1,30,1,< 1 Year,No,23108,160,98,0
6481,Male,29,1,28,0,< 1 Year,Yes,60770,26,289,1
6482,Male,21,1,7,0,< 1 Year,Yes,32407,152,278,0
6483,Male,43,1,44,0,1-2 Year,Yes,31427,124,229,0
6484,Female,63,1,28,1,1-2 Year,No,35683,26,184,0
6485,Male,56,1,48,1,1-2 Year,No,2630,124,151,0
6486,Female,24,1,48,1,< 1 Year,No,2630,160,53,0
6487,Male,43,1,28,0,> 2 Years,Yes,51560,124,214,1
6488,Male,23,1,8,0,< 1 Year,Yes,39297,26,123,0
6489,Male,42,1,28,0,1-2 Year,Yes,28764,26,132,1
6490,Female,43,1,8,0,1-2 Year,Yes,51072,26,255,1
6491,Male,26,1,3,1,< 1 Year,No,2630,152,74,0
6492,Male,21,1,33,1,< 1 Year,No,34891,152,106,0
6493,Male,45,1,28,0,1-2 Year,Yes,2630,26,277,1
6494,Male,80,1,28,1,1-2 Year,No,38711,26,83,0
6495,Male,52,1,13,0,1-2 Year,Yes,37455,124,204,0
6496,Female,23,1,37,1,< 1 Year,No,2630,26,29,0
6497,Female,39,1,15,1,1-2 Year,No,26517,124,247,0
6498,Male,22,1,27,0,< 1 Year,Yes,28486,152,173,0
6499,Female,72,1,48,1,1-2 Year,No,2630,154,118,0
6500,Male,52,1,28,0,1-2 Year,Yes,70292,124,153,0
6501,Male,21,1,2,0,< 1 Year,Yes,33854,152,194,0
6502,Male,21,1,37,0,< 1 Year,Yes,25596,160,80,0
6503,Male,23,1,8,0,< 1 Year,No,54865,160,180,0
6504,Male,46,1,31,0,1-2 Year,Yes,2630,124,177,0
6505,Female,22,1,2,0,< 1 Year,Yes,40276,124,46,0
6506,Male,25,1,18,1,< 1 Year,No,30626,152,128,0
6507,Female,24,1,7,1,< 1 Year,No,33116,152,55,0
6508,Male,25,1,41,1,< 1 Year,No,20300,152,243,0
6509,Female,44,1,28,0,1-2 Year,Yes,2630,156,282,1
6510,Male,53,1,28,0,> 2 Years,Yes,40612,26,159,1
6511,Male,30,1,45,0,1-2 Year,Yes,2630,163,134,1
6512,Female,20,1,27,0,< 1 Year,Yes,40381,160,185,0
6513,Female,40,1,46,0,1-2 Year,Yes,25477,154,68,0
6514,Male,59,1,37,0,1-2 Year,Yes,33829,122,269,1
6515,Male,27,1,41,1,< 1 Year,No,22332,152,285,0
6516,Female,38,1,22,1,1-2 Year,No,31576,30,159,0
6517,Male,50,1,28,0,1-2 Year,Yes,54065,26,85,0
6518,Female,25,1,47,0,< 1 Year,No,24543,26,34,0
6519,Male,51,1,46,0,1-2 Year,Yes,26447,124,213,1
6520,Female,72,1,28,0,1-2 Year,Yes,46886,26,284,0
6521,Female,76,1,28,0,> 2 Years,Yes,42358,124,143,0
6522,Female,21,1,8,1,< 1 Year,No,43141,160,262,0
6523,Male,41,1,8,0,1-2 Year,Yes,2630,124,240,0
6524,Female,23,1,28,0,< 1 Year,Yes,52542,26,244,0
6525,Female,65,1,3,0,1-2 Year,Yes,24522,30,211,0
6526,Male,49,1,3,0,1-2 Year,Yes,2630,124,17,0
6527,Female,48,1,28,0,1-2 Year,Yes,55330,26,277,0
6528,Female,27,1,8,1,< 1 Year,No,47396,152,24,0
6529,Female,38,1,28,0,1-2 Year,Yes,29642,156,191,0
6530,Female,23,1,30,1,< 1 Year,No,34496,152,129,0
6531,Female,23,1,11,1,< 1 Year,No,29926,152,192,0
6532,Male,24,1,30,1,< 1 Year,No,27853,152,31,0
6533,Male,54,1,18,0,1-2 Year,Yes,35032,26,121,1
6534,Male,21,1,33,0,< 1 Year,Yes,37615,152,225,0
6535,Male,56,1,28,0,> 2 Years,Yes,43738,26,44,0
6536,Male,70,1,11,1,1-2 Year,No,2630,120,65,0
6537,Female,25,1,28,1,< 1 Year,No,44214,152,249,0
6538,Male,40,1,11,0,1-2 Year,Yes,32270,26,257,1
6539,Male,41,1,28,0,> 2 Years,Yes,2630,124,119,0
6540,Male,74,1,8,0,1-2 Year,Yes,39908,26,263,0
6541,Female,25,1,8,0,< 1 Year,Yes,48031,152,181,0
6542,Male,53,1,20,1,1-2 Year,No,2630,26,80,0
6543,Male,20,1,43,0,< 1 Year,Yes,37931,160,48,0
6544,Male,23,1,28,1,< 1 Year,No,29512,152,204,0
6545,Female,26,1,28,1,< 1 Year,No,29448,26,76,0
6546,Female,24,1,8,1,< 1 Year,No,42390,152,121,0
6547,Male,64,1,28,0,1-2 Year,Yes,46281,122,257,0
6548,Female,43,1,17,0,1-2 Year,Yes,30730,124,122,0
6549,Male,69,1,7,0,1-2 Year,Yes,46858,30,264,0
6550,Male,33,1,28,0,1-2 Year,Yes,40913,124,45,1
6551,Male,63,1,24,1,1-2 Year,No,35485,154,143,0
6552,Male,26,1,12,0,< 1 Year,Yes,29864,152,223,0
6553,Female,44,1,43,0,1-2 Year,Yes,2630,157,78,0
6554,Male,25,1,29,1,< 1 Year,No,22445,152,191,0
6555,Male,59,1,28,0,1-2 Year,No,51139,26,116,0
6556,Female,33,1,28,0,< 1 Year,Yes,46588,152,269,0
6557,Female,24,1,28,1,< 1 Year,No,27505,152,77,0
6558,Female,24,1,28,1,< 1 Year,No,34952,152,206,0
6559,Female,60,1,35,0,1-2 Year,Yes,25173,122,91,0
6560,Male,21,1,46,0,< 1 Year,Yes,38274,152,86,0
6561,Female,53,1,46,0,1-2 Year,Yes,35345,26,59,0
6562,Female,23,1,33,1,< 1 Year,No,38539,152,131,0
6563,Female,33,1,46,0,< 1 Year,Yes,34820,26,218,1
6564,Female,50,1,32,1,1-2 Year,No,30187,124,168,0
6565,Male,69,1,1,0,1-2 Year,Yes,2630,124,92,0
6566,Female,32,1,33,0,< 1 Year,Yes,59071,26,172,1
6567,Female,29,1,16,0,< 1 Year,Yes,26032,152,28,0
6568,Female,22,1,45,0,< 1 Year,Yes,45508,152,299,0
6569,Female,27,1,36,1,< 1 Year,No,48016,26,222,0
6570,Male,24,1,8,0,< 1 Year,Yes,41563,26,80,0
6571,Female,28,1,28,1,< 1 Year,No,46187,152,228,0
6572,Female,55,1,28,0,1-2 Year,Yes,39699,26,246,0
6573,Male,56,1,28,0,1-2 Year,Yes,45441,26,33,0
6574,Female,54,1,28,1,1-2 Year,No,43040,122,15,0
6575,Female,54,1,28,0,1-2 Year,Yes,40025,124,117,0
6576,Male,23,1,41,1,< 1 Year,No,33409,152,215,0
6577,Male,43,1,28,0,1-2 Year,Yes,72652,26,147,0
6578,Female,20,1,37,0,< 1 Year,Yes,37466,160,102,0
6579,Male,57,1,50,1,1-2 Year,No,39073,8,255,0
6580,Female,24,1,49,1,< 1 Year,No,22350,152,262,0
6581,Female,71,1,8,1,1-2 Year,No,2630,7,202,0
6582,Female,53,1,28,0,1-2 Year,Yes,36274,152,66,0
6583,Male,34,1,8,0,1-2 Year,Yes,25392,163,188,0
6584,Male,41,1,28,0,1-2 Year,Yes,2630,25,76,0
6585,Male,33,1,15,0,< 1 Year,Yes,32806,124,292,1
6586,Female,30,1,6,1,< 1 Year,No,29574,152,59,0
6587,Male,26,1,37,1,1-2 Year,No,38012,124,239,0
6588,Male,47,1,29,1,1-2 Year,No,29389,26,17,0
6589,Male,70,1,28,1,1-2 Year,No,43888,26,259,0
6590,Male,23,1,28,0,< 1 Year,Yes,46817,26,167,0
6591,Female,41,1,28,1,1-2 Year,No,36094,124,101,0
6592,Male,20,1,27,0,< 1 Year,Yes,38342,160,191,0
6593,Female,45,1,28,0,1-2 Year,Yes,43550,124,282,0
6594,Male,25,1,35,1,< 1 Year,No,30176,160,17,0
6595,Male,73,1,46,0,> 2 Years,Yes,27121,26,75,0
6596,Male,47,1,8,1,1-2 Year,No,24689,124,220,0
6597,Male,67,1,8,1,1-2 Year,No,2630,30,153,0
6598,Male,52,1,45,0,1-2 Year,No,36775,124,39,0
6599,Male,49,1,15,0,1-2 Year,Yes,44784,157,272,0
6600,Male,63,1,41,0,1-2 Year,Yes,33690,12,216,0
6601,Male,25,1,39,1,< 1 Year,No,2630,152,133,0
6602,Female,25,1,8,1,< 1 Year,No,41061,152,142,0
6603,Male,39,1,28,0,1-2 Year,Yes,39314,26,247,0
6604,Female,47,1,28,0,1-2 Year,Yes,40829,124,209,1
6605,Female,56,1,43,1,1-2 Year,No,2630,160,42,0
6606,Male,43,1,3,1,1-2 Year,No,30811,124,75,0
6607,Male,69,1,34,0,1-2 Year,Yes,31062,26,159,0
6608,Male,63,1,8,0,1-2 Year,No,39212,19,98,0
6609,Female,56,1,28,1,1-2 Year,No,34482,23,267,0
6610,Male,20,1,2,1,< 1 Year,Yes,25354,160,52,0
6611,Male,46,1,26,0,> 2 Years,Yes,26873,124,156,1
6612,Male,56,1,15,0,1-2 Year,No,28490,26,237,0
6613,Male,29,1,14,0,< 1 Year,Yes,28568,26,263,0
6614,Female,70,1,28,1,1-2 Year,No,57138,26,70,0
6615,Male,50,1,33,1,1-2 Year,No,36177,52,103,0
6616,Male,53,1,28,0,1-2 Year,Yes,51306,124,32,1
6617,Male,74,1,28,0,1-2 Year,Yes,42071,26,260,0
6618,Female,26,1,50,1,< 1 Year,No,22409,152,211,0
6619,Female,34,1,30,0,1-2 Year,Yes,31929,124,38,0
6620,Female,24,1,37,0,< 1 Year,No,40968,152,104,0
6621,Male,22,1,45,1,< 1 Year,No,23957,152,104,0
6622,Male,69,1,3,1,1-2 Year,No,2630,26,112,0
6623,Female,22,1,11,1,< 1 Year,No,25815,152,26,0
6624,Female,76,1,3,1,1-2 Year,No,27934,124,228,0
6625,Female,27,1,37,1,< 1 Year,No,29313,152,130,0
6626,Male,22,1,3,1,< 1 Year,No,2630,152,189,0
6627,Female,53,1,28,0,1-2 Year,Yes,29405,124,218,0
6628,Male,29,1,31,0,< 1 Year,Yes,2630,152,295,0
6629,Female,32,1,12,0,< 1 Year,Yes,27525,124,285,0
6630,Female,22,1,36,0,< 1 Year,Yes,29745,152,217,0
6631,Female,22,1,12,1,< 1 Year,No,20730,152,100,0
6632,Male,45,1,29,1,1-2 Year,No,39301,124,95,0
6633,Female,45,1,28,1,1-2 Year,No,28863,125,83,0
6634,Male,35,1,2,0,1-2 Year,Yes,28529,124,30,0
6635,Male,50,1,28,0,1-2 Year,Yes,35863,26,138,1
6636,Female,49,1,28,0,1-2 Year,Yes,35131,61,256,0
6637,Male,24,1,29,1,< 1 Year,No,57061,152,41,0
6638,Male,50,1,30,0,1-2 Year,Yes,25680,154,231,0
6639,Female,29,1,30,1,< 1 Year,No,2630,152,199,0
6640,Male,69,1,8,0,1-2 Year,Yes,55153,26,75,0
6641,Female,31,1,6,0,< 1 Year,Yes,25980,152,202,0
6642,Male,25,1,27,0,< 1 Year,Yes,27799,152,269,0
6643,Female,23,1,47,0,< 1 Year,No,2630,152,163,0
6644,Male,48,1,3,0,1-2 Year,Yes,2630,124,294,1
6645,Male,26,1,13,0,< 1 Year,Yes,25246,152,125,0
6646,Female,35,1,28,0,1-2 Year,Yes,25265,154,186,1
6647,Male,26,1,21,1,< 1 Year,No,24857,152,169,0
6648,Female,47,1,8,0,1-2 Year,Yes,2630,25,246,0
6649,Female,58,1,8,0,1-2 Year,Yes,32986,26,30,0
6650,Male,43,1,8,1,1-2 Year,No,35156,26,291,0
6651,Female,23,1,13,1,< 1 Year,No,23037,26,33,0
6652,Male,52,1,28,0,1-2 Year,Yes,41740,124,139,0
6653,Male,28,1,50,1,1-2 Year,No,30285,8,76,0
6654,Male,44,1,28,1,1-2 Year,No,68319,125,188,0
6655,Male,25,1,11,1,< 1 Year,No,33775,152,286,0
6656,Male,45,1,28,0,1-2 Year,Yes,38068,26,72,1
6657,Male,45,1,28,0,1-2 Year,Yes,27020,124,161,0
6658,Female,40,1,28,0,1-2 Year,Yes,31230,26,239,1
6659,Female,21,1,46,1,< 1 Year,No,21161,152,143,0
6660,Male,75,1,28,1,1-2 Year,No,49779,26,235,0
6661,Male,21,1,4,1,< 1 Year,No,2630,160,186,0
6662,Male,53,1,28,0,1-2 Year,Yes,27834,157,103,0
6663,Female,22,1,2,1,< 1 Year,No,36858,152,132,0
6664,Female,77,1,8,1,1-2 Year,Yes,52590,26,80,0
6665,Male,53,1,28,0,> 2 Years,Yes,37930,124,106,0
6666,Female,31,1,8,0,< 1 Year,Yes,46799,151,272,0
6667,Female,30,1,46,0,< 1 Year,Yes,30965,152,278,0
6668,Male,21,1,36,1,< 1 Year,No,30681,160,216,0
6669,Male,41,1,28,0,1-2 Year,Yes,32919,156,109,0
6670,Female,34,1,48,0,1-2 Year,Yes,2630,26,130,0
6671,Female,59,1,28,1,1-2 Year,No,51978,124,237,0
6672,Female,29,1,28,1,< 1 Year,No,26644,160,271,0
6673,Male,25,1,28,1,< 1 Year,No,57783,152,160,0
6674,Male,30,1,28,1,< 1 Year,No,46770,152,237,0
6675,Male,21,1,3,1,< 1 Year,No,34085,152,174,0
6676,Male,20,1,36,0,< 1 Year,Yes,30093,160,138,0
6677,Female,21,1,36,1,< 1 Year,Yes,34064,160,142,0
6678,Male,53,1,13,0,1-2 Year,Yes,41345,26,28,0
6679,Male,24,1,23,1,< 1 Year,No,27316,152,173,0
6680,Male,46,1,28,0,> 2 Years,Yes,40435,26,291,1
6681,Male,47,1,28,0,1-2 Year,Yes,34743,124,34,1
6682,Female,48,1,19,0,1-2 Year,Yes,2630,122,15,0
6683,Male,21,1,35,1,< 1 Year,No,62314,152,229,0
6684,Male,49,1,28,0,1-2 Year,Yes,38813,26,257,0
6685,Female,55,1,50,0,1-2 Year,Yes,2630,124,268,0
6686,Male,25,1,35,0,< 1 Year,Yes,35562,152,195,0
6687,Female,22,1,7,0,< 1 Year,Yes,45746,152,23,0
6688,Male,48,1,6,0,1-2 Year,Yes,2630,26,271,0
6689,Female,26,1,36,1,< 1 Year,No,2630,152,56,0
6690,Male,63,1,28,1,1-2 Year,No,33036,23,101,0
6691,Male,33,1,21,1,< 1 Year,No,29556,152,185,0
6692,Female,52,1,28,0,1-2 Year,Yes,40572,26,291,1
6693,Male,24,1,8,1,< 1 Year,No,51320,152,111,0
6694,Male,66,1,43,0,> 2 Years,Yes,26943,26,81,1
6695,Female,25,1,40,0,< 1 Year,Yes,26097,152,159,0
6696,Female,65,1,28,0,1-2 Year,Yes,64170,26,153,1
6697,Male,42,1,28,0,1-2 Year,Yes,43229,122,221,0
6698,Female,32,1,30,1,< 1 Year,No,28734,152,219,0
6699,Male,36,1,8,0,1-2 Year,Yes,27976,124,172,0
6700,Female,54,1,1,0,> 2 Years,Yes,2630,26,111,0
6701,Female,77,1,28,1,1-2 Year,No,75868,122,54,0
6702,Female,37,1,8,1,1-2 Year,No,32766,124,93,0
6703,Male,51,1,8,1,1-2 Year,No,2630,124,220,0
6704,Female,41,1,47,0,1-2 Year,Yes,2630,158,198,0
6705,Male,26,1,11,1,< 1 Year,No,36033,152,227,0
6706,Male,26,1,32,1,< 1 Year,Yes,22680,151,11,0
6707,Female,54,1,28,0,1-2 Year,Yes,59219,26,244,0
6708,Male,29,1,7,0,< 1 Year,Yes,2630,160,200,0
6709,Male,36,1,28,0,1-2 Year,Yes,2630,124,191,0
6710,Male,46,1,8,1,1-2 Year,No,34207,124,263,0
6711,Female,28,1,50,1,< 1 Year,No,37115,152,110,0
6712,Male,49,1,28,0,1-2 Year,Yes,53841,56,59,1
6713,Female,24,1,6,1,< 1 Year,No,34951,152,296,0
6714,Male,64,1,47,0,1-2 Year,Yes,26642,16,17,1
6715,Female,26,1,41,1,< 1 Year,No,38747,152,166,0
6716,Male,44,1,28,0,> 2 Years,Yes,40228,122,137,0
6717,Male,41,1,28,0,1-2 Year,Yes,35618,26,243,0
6718,Female,26,1,21,1,< 1 Year,No,20788,152,96,0
6719,Female,49,1,28,1,1-2 Year,No,26786,124,88,0
6720,Female,37,1,41,0,1-2 Year,Yes,32883,109,55,0
6721,Male,31,1,46,1,< 1 Year,No,30283,152,88,0
6722,Male,55,1,37,0,1-2 Year,Yes,2630,128,136,0
6723,Male,72,1,28,0,1-2 Year,Yes,45412,124,275,0
6724,Female,26,1,15,1,< 1 Year,No,36656,152,57,0
6725,Male,37,1,21,0,1-2 Year,Yes,34383,124,151,0
6726,Female,22,1,17,0,< 1 Year,Yes,49865,152,290,0
6727,Male,45,1,8,0,1-2 Year,Yes,32257,26,82,1
6728,Male,46,1,28,0,1-2 Year,Yes,53264,26,124,1
6729,Male,61,1,29,0,1-2 Year,Yes,37211,135,196,0
6730,Male,29,1,50,1,< 1 Year,No,26841,152,130,0
6731,Male,59,1,28,0,> 2 Years,Yes,69634,26,276,1
6732,Male,46,1,28,1,1-2 Year,No,42408,26,133,0
6733,Male,23,1,27,0,< 1 Year,Yes,2630,152,208,0
6734,Female,22,1,41,1,< 1 Year,No,24163,152,226,0
6735,Male,25,1,28,1,< 1 Year,No,41867,152,117,0
6736,Male,46,1,8,0,1-2 Year,Yes,34652,124,219,0
6737,Male,39,1,28,0,1-2 Year,Yes,37271,16,269,1
6738,Male,25,1,14,1,< 1 Year,No,24773,152,180,0
6739,Male,23,1,25,1,< 1 Year,No,30830,152,263,0
6740,Male,50,1,0,0,1-2 Year,Yes,2630,122,60,0
6741,Male,25,1,10,1,< 1 Year,No,32395,152,95,0
6742,Male,65,1,35,0,1-2 Year,Yes,20291,26,144,1
6743,Male,26,1,28,0,< 1 Year,Yes,40331,152,219,0
6744,Male,22,1,36,1,< 1 Year,No,27806,160,65,0
6745,Female,37,1,48,1,1-2 Year,No,2630,124,13,0
6746,Male,30,1,15,0,< 1 Year,Yes,33054,152,71,0
6747,Female,38,1,35,1,1-2 Year,No,35957,152,35,0
6748,Female,27,1,39,0,< 1 Year,Yes,2630,26,94,0
6749,Male,25,1,15,1,< 1 Year,No,28057,152,80,0
6750,Male,22,1,46,0,< 1 Year,Yes,25913,152,284,0
6751,Female,45,1,11,1,1-2 Year,No,21733,122,17,0
6752,Female,45,1,28,0,1-2 Year,No,29463,124,58,0
6753,Male,42,1,50,0,1-2 Year,Yes,46681,8,126,0
6754,Male,66,1,41,0,1-2 Year,Yes,38400,26,37,0
6755,Male,23,1,18,0,< 1 Year,Yes,31053,152,67,0
6756,Male,50,1,21,0,1-2 Year,Yes,28767,26,12,1
6757,Male,59,1,8,1,1-2 Year,No,33532,19,256,0
6758,Male,33,1,7,0,< 1 Year,Yes,36689,26,57,1
6759,Male,26,1,28,0,1-2 Year,Yes,53487,163,240,0
6760,Male,59,1,28,0,1-2 Year,Yes,50472,124,24,0
6761,Male,25,1,30,1,< 1 Year,No,30545,152,33,0
6762,Male,48,1,0,0,1-2 Year,Yes,2630,124,193,0
6763,Female,24,1,10,1,< 1 Year,No,30820,152,149,0
6764,Male,76,1,28,1,1-2 Year,No,24417,124,173,0
6765,Male,38,1,27,0,1-2 Year,Yes,2630,160,223,0
6766,Male,50,1,28,0,1-2 Year,No,56264,26,80,0
6767,Female,46,1,28,0,1-2 Year,Yes,2630,26,294,1
6768,Female,23,1,40,1,< 1 Year,No,2630,152,68,0
6769,Female,21,1,37,0,< 1 Year,Yes,36693,152,224,0
6770,Male,49,1,38,1,1-2 Year,No,20193,152,61,0
6771,Female,59,1,3,0,1-2 Year,No,20423,152,32,0
6772,Male,25,1,28,1,< 1 Year,No,38058,152,280,0
6773,Male,26,1,34,0,< 1 Year,No,30540,152,202,0
6774,Female,70,1,46,0,1-2 Year,Yes,30297,124,61,0
6775,Male,53,1,46,1,1-2 Year,No,34189,22,145,0
6776,Male,24,1,28,1,< 1 Year,No,55595,152,234,0
6777,Male,22,1,32,1,< 1 Year,No,31072,152,74,0
6778,Female,25,1,25,1,< 1 Year,No,39625,152,259,0
6779,Male,42,1,28,0,1-2 Year,Yes,38777,26,233,0
6780,Female,22,1,15,1,< 1 Year,No,47415,160,37,0
6781,Female,64,1,28,0,1-2 Year,Yes,58906,26,178,1
6782,Female,53,1,28,0,1-2 Year,Yes,69978,26,251,1
6783,Male,29,1,50,1,< 1 Year,No,34584,152,268,0
6784,Female,38,1,35,0,1-2 Year,No,28134,157,45,0
6785,Male,22,1,15,1,< 1 Year,No,37291,152,185,0
6786,Male,31,1,41,0,1-2 Year,Yes,2630,124,62,1
6787,Male,31,1,41,1,< 1 Year,No,54745,152,148,0
6788,Male,47,1,28,1,1-2 Year,No,35043,26,214,0
6789,Male,65,1,34,0,1-2 Year,Yes,25648,26,127,0
6790,Female,70,1,50,0,1-2 Year,Yes,26596,8,144,0
6791,Female,42,1,37,1,1-2 Year,No,2630,152,171,0
6792,Female,39,1,28,1,1-2 Year,No,36766,124,29,0
6793,Male,46,1,24,0,1-2 Year,Yes,39528,163,275,1
6794,Male,31,1,28,0,< 1 Year,Yes,22977,152,239,0
6795,Male,50,1,18,0,1-2 Year,Yes,2630,26,100,1
6796,Male,38,1,8,0,1-2 Year,Yes,49347,124,89,0
6797,Male,42,1,21,0,1-2 Year,Yes,26201,124,229,0
6798,Female,27,1,28,1,< 1 Year,No,38036,152,83,0
6799,Male,47,1,28,0,1-2 Year,Yes,34011,124,134,1
6800,Male,28,1,37,1,< 1 Year,Yes,26693,152,117,0
6801,Male,33,1,28,0,1-2 Year,Yes,29712,122,154,0
6802,Male,42,1,45,0,1-2 Year,Yes,30800,150,228,0
6803,Female,23,1,20,0,< 1 Year,Yes,2630,152,82,0
6804,Female,21,1,6,0,< 1 Year,Yes,2630,160,190,0
